CAS,Compound,log10_lit,log10_pred,fold_error,in_pilot,SHAP_log10_MW,SHAP_logP,SHAP_logP^2,SHAP_log10_Fup,SHAP_sqrt_Fup,SHAP_MW*logP,SHAP_MW*Fup,SHAP_logP*Fup,SHAP_MW,MW,logP,Fup,Clint
84-74-2,Dibutylphthalate,1.6283991486237852,1.468077133479234,1.446511914459567,True,-0.0031958685428574263,0.017789092727560456,0.05952520611065742,0.002629619127513294,-0.0011767251345701627,-0.04240675901232692,0.17226590091999483,-0.011017461234999292,0.004571864636867166,278.3,4.609,0.028,42.5
25812-30-0,Gemfibrozil,1.7175123976910025,1.5375475230705724,1.5134388378008448,True,-0.0038928139044982647,0.08368969772833802,0.0551774002221734,0.002629619127513294,-0.0011767251345701627,-0.041749144458351595,0.18056100404294456,-0.011017461234999292,0.004233682800627748,250.3,4.431,0.03,52.18
486-66-8,Daidzein,1.187548920861271,1.2921674845504472,1.2723850675934933,True,-0.006127027673017715,0.0652826511228163,0.053636415417952804,0.0007062042192195032,-0.0011767251345701627,-0.03014718042484412,-0.04671085799165296,-0.015152886500206603,0.0027646276333545793,254.2,3.243,0.0553,15.4
520-18-3,Kaempferol,1.9809164758354945,1.351280724387259,4.26221890886484,True,-0.0024680262221909765,-0.029171109668200586,0.006354247679681231,-0.0006252394032516457,-0.0011767251345701627,-0.03490871368887373,0.16206672438417732,-0.02033515638129529,0.002452458940387897,286.2,2.158,0.02973,95.7
17924-92-4,Zearalenone,2.320148364070111,1.5258767857999163,6.226895511962922,True,-0.0034956417870027844,0.08496961186028608,0.04995815541283886,0.02033935116410973,-0.0024552553852809833,-0.04052791476607127,0.17819141855689685,-0.031121511195773374,0.0009263080585183833,318.4,3.745,0.004899,209.0
521-18-6,5alpha-dihydrotestosterone,1.8494255565325506,1.3913009250056847,2.8716045416312754,True,-0.004123208286964388,0.07895505954585079,0.050424567621280426,-0.00844461365912147,-0.0011767251345701627,-0.041033450009742595,0.0575109302319766,-0.014484804661180071,0.004580905476760268,290.4,3.551,0.0313,70.7
520-36-5,Apigenin,2.1398822334512975,1.5308982106906854,4.06428376815623,True,-1.8698650963921428e-05,0.02200875497917829,0.05813557217412484,0.02033935116410973,0.007695636717836223,-0.02790577731403972,0.1827796721094169,-0.01015972729009484,0.008931162919723264,270.2,3.02,9.57e-05,138.0
512-56-1,Trimethyl phosphate,0.5354207180561734,0.22159144819117202,2.059819996278689,True,0.0765945587443714,-0.39312463144481324,-0.0155904665102251,-0.11919450635459547,-0.16509749965890091,0.05115959860225963,-0.3896677841012585,-0.05652823166758286,-0.036051853299477216,140.1,-0.6486,1.084,3.43
500-38-9,Nordihydroguaiaretic acid,2.43136537265409,2.0005170749492898,2.69679725654465,True,0.002224442122957366,0.087749822912183,0.07070793135667157,0.02033935116410973,0.009743898289680114,-0.028104344800483693,0.47668132844456773,0.08639360478865374,0.00568877678955513,302.4,3.091,1e-06,270.0
2467-02-9,"2,2'-bisphenol f",1.9216916765839775,1.6131540952064396,2.0348742746929864,True,0.058549389297792145,0.07971311934258997,0.05606524514916539,0.0006054541163041242,-0.00029144134704063725,-0.02987793774371984,0.16472755015677865,-0.015491725893711492,0.030062178246886714,200.2,3.4,0.041,83.5
5153-25-3,2-ethylhexylparaben,2.1072133625602545,1.5304320268232994,3.773821337931722,True,-0.0038928139044982647,0.0818260575341674,0.046098401715420824,0.002629619127513294,-0.00223302634678845,-0.03484544923786615,0.18409293824189052,-0.01656964698856238,0.004233682800627748,250.3,4.101,0.01318,128.0
105512-06-9,Clodinafop-propargyl,3.0043218037769663,1.528357135675043,29.920212117129303,True,-0.008447260863155927,0.08496961186028608,0.05009431341428179,-0.002991877679779649,-0.0018643582730623331,-0.020556798291709963,0.18260965647645988,-0.02131082439043221,-0.0032375904592397238,349.7,3.899,0.0148,1010.0
131-56-6,"2,4-dihydroxybenzophenone",1.59440360098501,1.526914994786016,1.1681230835208638,True,0.09431103523052242,-0.0016127447684629822,0.021824483721908094,-0.0006252394032516457,0.006087934797172157,-0.032749726424251925,0.17503050510126122,-0.020058230831977723,0.015614713481702003,214.2,2.595,0.0113,39.3
58-18-4,17-methyltestosterone,1.1038379160256098,1.269957351966245,1.4659509387692737,True,-0.0062659356800100355,0.06276463525658588,0.050591627964906134,-0.00844461365912147,-0.0011767251345701627,-0.03484544923786615,-0.049659145818717235,-0.014863933239711836,0.0027646276333545793,302.5,3.361,0.0329,12.7
94-18-8,Benzylparaben,2.801404396106042,1.6065657783813954,15.661689791752641,True,-0.004504443883399061,0.08937420406276242,0.05476468597576044,0.05526490942648391,0.0026215041298528006,-0.029150080217002477,0.18026185860463725,-0.016557766789624152,0.005398643190529619,228.2,3.556,0.00674,633.0
23513-14-6,(6)-gingerol,2.164355830393989,1.20846207919284,9.034284257199799,True,-0.00794251140121845,0.07882050148934784,0.0572882460958604,-0.022523879001129097,-0.009450075682882527,-0.03484544923786615,-0.15602013137359122,0.032281349239756695,0.0017617651831669339,294.4,3.431,0.141,146.0
15619-48-4,1-benzylquinolinium chloride,0.8639767839043867,0.6793948953714573,1.529614136104804,True,0.009824253107514471,-0.1280895460344886,-0.09914453331080417,-0.010639294395491597,-0.006251010731719149,0.009336087775326822,-0.33086949614017125,-0.039404155708571816,0.005540326928468788,255.8,0.4384,0.599,7.31
2687-96-9,1-dodecyl-2-pyrrolidinone,1.2810561045835043,1.522618440942991,1.7440636732827792,True,-0.0031958685428574263,0.0799394811979215,0.044472816606988846,0.002629619127513294,-0.00223302634678845,-0.041033450009742595,0.18409293824189052,-0.01656964698856238,0.005423313775232833,253.4,4.203,0.0125,19.1
83-41-0,"1,2-dimethyl-3-nitrobenzene",2.7185025192574592,1.4421550998810726,18.895022759722092,True,0.12965731109141043,0.09806180933036004,0.10860383480866422,0.02103330570292468,0.01134037701938316,-0.017996152581630245,-0.3608501016810795,0.09746052493934787,0.08575192737029613,151.2,2.83,1e-06,523.0
57-91-0,17alpha-estradiol,1.7450826025636479,1.5746824150302356,1.4804719641825133,True,-0.0008990632894421186,0.08474398964846208,0.049703040716669665,0.02033935116410973,0.007695636717836223,-0.038792046898938205,0.18636068340894377,-0.010149714483934905,0.006588274165134702,272.4,3.909,3.98e-05,55.6
10161-33-8,17beta-trenbolone,1.5728832141971627,1.2171481404000766,2.268480622234603,True,-0.007303327226199526,0.015415653037127889,0.05680464182152753,0.0007062042192195032,-0.0011767251345701627,-0.03014718042484412,-0.08077676246965483,-0.010124062714789613,0.004657435410864291,270.4,2.948,0.0999,37.4
2467-03-0,2-(4-hydroxybenzyl)phenol,1.754355981673324,1.5971333983779055,1.4362253346248004,True,0.058549389297792145,0.0776459274732617,0.05606524514916539,0.0006054541163041242,-0.00029144134704063725,-0.02987793774371984,0.15077404519757268,-0.015491725893711492,0.030062178246886714,200.2,3.15,0.0426,56.8
5809-23-4,2-[4-(diethylamino)-2-hydroxybenzoyl]benzoic acid,0.30124708863621136,1.5083223040460947,16.109246068619026,True,-0.002465231895022138,0.07060112878485743,0.050552087905240656,0.02033935116410973,-0.0024552553852809833,-0.04054853993592177,0.17262324066018012,-0.031131524001933305,0.0017147828684699548,313.4,3.279,0.00517,2.0
97-56-3,2-amino-5-azotoluene,0.8382822499146885,1.6065657783813954,5.865209488256196,True,-0.004504443883399061,0.08937420406276242,0.05476468597576044,0.05526490942648391,0.0026215041298528006,-0.030126555254993605,0.18026185860463725,-0.015581291751633022,0.005398643190529619,225.3,3.783,0.00696,6.89
117-79-3,2-aminoanthraquinone,1.4885648167417371,1.5361731720769796,1.1158565199011057,True,0.008918537964845843,0.07593887363936806,0.055358618468162236,-0.002991877679779649,-0.0011767251345701627,-0.03349677042089898,0.177899508589645,-0.01589192275795676,0.0025226655267691703,223.2,3.307,0.0305,30.8
587-65-5,2-chloro-n-phenylacetamide,1.5899607655647774,1.1291586251231671,2.8893632218920464,True,0.09542615651031057,-0.007171588395173387,-0.03717224372688847,-0.016085464632637034,-0.004206969944311922,0.011915232907811692,-0.29816493793616355,0.03988089092382441,0.07564528553499936,169.6,1.63,0.401,38.9
4940-11-8,2-ethyl-3-hydroxy-4h-pyran-4-one,1.9084903805058238,1.225691735635444,4.817244004315631,True,0.1207837549995579,0.016242334922632634,0.06687527766368492,-0.022054730289104346,-0.004206969944311922,0.03371663439363946,-0.318366433567536,0.00018477141527168805,0.06342483216021438,140.1,0.6281,0.606,81.0
131-57-7,2-hydroxy-4-methoxybenzophenone,1.1959273135972246,1.5121491607424198,2.0711990925254122,True,-0.004504443883399061,0.08937420406276242,0.05476468597576044,-0.006940913367274856,-0.018850151634704503,-0.03014718042484412,0.17672679098302385,-0.021599777650926973,0.004233682800627748,228.2,3.785,0.00952,15.7
149-30-4,2-mercaptobenzothiazole,1.5717204749363112,1.5722259618095151,1.001164604164314,True,0.09869860891460631,-0.017339362107183634,0.018184523580080873,0.000276041729292295,0.00041975359513288213,-0.016828626478465353,0.1705534472840473,-0.01908189008207965,0.06825120149268905,167.2,2.418,0.0215,37.3
2785-87-7,2-methoxy-4-propylphenol,1.3909527609917947,1.4096103109077647,1.0438967606540799,True,0.10049587166797526,0.006043543274168067,0.026371178749203028,0.003974123628291443,0.00041975359513288213,-0.02132843291421558,-0.039302188033059696,-0.012624986125199343,0.0764691831840731,166.2,2.648,0.0707,24.6
90-05-1,2-methoxyphenol,1.6522560133785065,1.1550587920524986,3.1419351820566086,True,0.11755514253943691,-0.003269519962324645,-0.033858357247387755,-0.022054730289104346,-0.004206969944311922,0.033161978027067905,-0.29499225664965095,0.032118120071744624,0.061513121625633035,124.1,1.32,0.569,44.9
96-70-8,2-tert-butyl-4-ethylphenol,2.0086044295300844,1.6894265853429187,2.0853446597779466,True,0.09035156585987801,0.08942026598048747,0.05797707363253266,0.0010106684784026464,0.00041975359513288213,-0.027882447727144898,0.1689507879936828,-0.014505372337653484,0.054592025986205994,178.3,3.812,0.0454,102.0
2409-55-4,2-tert-butyl-4-methylphenol,1.3201670652542317,1.6945986111703735,2.3682718121559265,True,0.09555771706441875,0.08445565175320602,0.0558754570210441,-0.002090596547235709,0.00041975359513288213,-0.024839089222782315,0.16920829774752627,-0.014505372337653484,0.061424528215322294,164.2,3.433,0.0272,20.9
88-60-8,2-tert-butyl-5-methylphenol,1.5563145643353469,1.6902430404908015,1.3612204849595824,True,0.0985621779719233,0.07710563297228924,0.0558754570210441,-0.002090596547235709,0.00041975359513288213,-0.024839089222782315,0.16920829774752627,-0.01451538514381342,0.061424528215322294,164.2,3.343,0.0264,36.0
88-18-6,2-tert-butylphenol,1.7759816056828805,1.7866383803312287,1.0248416680307155,True,0.1299385855944665,0.07858487701107963,0.05576775590290918,0.02124063229665367,0.00929211544753927,-0.021403640370002478,0.18022840787196345,-0.017207324230053358,0.08110470692527834,150.2,3.31,0.000115,59.7
119-47-1,"2,2'-methylenebis(4-methyl-6-tert-butylphenol)",1.350267406047918,1.5866333886920438,1.7233202158438836,True,0.003342258416142562,-0.0897307418869927,-0.0650194387896254,0.028295000032891128,0.0005914237532301944,0.14411716017044182,0.28952162645697876,0.007284137426601573,-0.0008603007690196577,340.5,6.251,1e-06,22.4
131-55-5,"2,2',4,4'-tetrahydroxybenzophenone",1.2833238476187863,1.2624769676853256,1.0491724546224463,True,-0.0035144048069492427,-0.013363947343639281,0.02142854408230102,-0.00607797538259347,-0.0011767251345701627,-0.04520847029160254,0.054675352926211306,-0.01379808991253792,0.0004204196673102487,246.2,2.598,0.0354,19.2
79-95-8,"2,2',6,6'-tetrachlorobisphenol a",1.2718648302193956,1.2303113879334633,1.1004072480306342,True,0.0074706130595068145,-0.09880796332325842,-0.06727572560404851,0.03407902804913456,-0.00386187084684703,-0.06113394801548836,0.15948080440513657,-0.01665266785456537,0.007920854182497647,366.1,7.151,0.00598,18.7
6846-50-0,"2,2,4-trimethyl-1,3-pentanediol diisobutyrate",0.9978667262391447,1.5655941496894878,3.6959613708710943,True,-0.000519855342022351,-0.07362188388346512,-0.04992243291707434,0.02695484676857785,0.005373123917072632,-0.031559349841474564,0.4270197144313632,-0.010296551273005597,0.003074273948120082,286.4,4.777,1e-06,9.95
1143-72-2,"2,3,4-trihydroxbenzophenone",1.9735942386469625,1.5030468634072558,2.954931211108526,True,-0.0033376030487353983,0.04498636507384506,0.06813866752104332,-0.002991877679779649,-0.0011767251345701627,-0.03349677042089898,0.180973511667762,-0.02160979045708691,0.002468822004281236,230.2,2.833,0.0185,94.1
2416-94-6,"2,3,6-trimethylphenol",2.025309962363198,1.454430975201723,3.722879566066146,True,0.12566618439736327,0.009367121162440315,0.025449866779310142,0.003974123628291443,0.00041975359513288213,0.00606380819626202,-0.04007827003074389,-0.007589715170112333,0.06206583876238389,136.2,2.671,0.0908,106.0
96-76-4,"2,4-di-tert-butylphenol",0.4015728456764459,0.8272618661333039,2.664949725615357,True,0.04833638187843027,-0.13476343923662165,-0.11736998844195133,-0.08854125104182371,-0.023086853621110626,-0.05786818128142605,-0.08706820970396012,0.020917683159570443,-0.002386539459198099,206.3,5.186,0.144,2.52
1470-79-7,"2,4,4'-trihydroxybenzophenone",1.3243030374868345,1.484259640070651,1.4452953405956188,True,-0.0033376030487353983,0.042440007677003545,0.053693545748130386,-0.002991877679779649,-0.0011767251345701627,-0.0331345256126476,0.180973511667762,-0.02160979045708691,0.0003108330291796196,230.2,2.707,0.0196,21.1
527-60-6,"2,4,6-trimethylphenol",2.2121902687791093,1.512403731871099,5.00940952145798,True,0.12566618439736327,0.04542487079126859,0.06079844178060475,-0.001724124409803032,-0.0023335655333337284,0.002961742112640845,-0.04047067430284551,-0.00857539598540919,0.061563989139217484,136.2,2.729,0.109,163.0
79-74-3,"2,5-bis(2-methylbutan-2-yl)benzene-1,4-diol",1.0569429456728774,1.1998659534323888,1.3897062406043397,True,-0.0038928139044982647,-0.1110955129569623,-0.06918677816955925,0.004963771189001749,-0.004008309882080612,-0.04695960701017627,0.16744709410477193,-0.009876387481765246,0.003382233662262083,250.4,4.911,0.0166,11.4
88-58-4,"2,5-di-tert-butylbenzene-1,4-diol",2.0681895736489477,2.024211653258328,1.1065675244560744,True,0.003082363385160012,0.04653081543707482,0.06029444473190241,0.025960847971402672,0.009743898289680114,-0.033518308062114754,0.6458719847621609,-0.011288568292957659,0.008441911154624377,222.3,4.59,1e-06,117.0
95-74-9,3-chloro-4-methylaniline,1.8149198319819124,1.3948822850762879,2.630495401400624,True,0.12614712831966043,-0.01677243723340887,0.0012274541816449662,-0.003768747606480345,-0.003442008597503096,0.02339686738898286,-0.06451811341113581,-0.00044796284139277586,0.06396784099452511,141.6,1.926,0.145,65.3
55406-53-6,3-iodo-2-propynyl-n-butylcarbamate,2.686637162871419,1.1725021508551825,32.668937648854026,True,-0.0009972517719994524,-0.02605196764699586,-0.009656960006628395,-0.026911332495063552,0.023971877388741472,-0.0316740595639363,-0.03870635476982414,0.01966300453277274,-0.006227068693280461,281.1,2.091,0.719,486.0
618-45-1,3-isopropylphenol,1.298874899704699,1.4303138137189866,1.353439708299953,True,0.12435345390149846,0.02350315803245345,0.06274452103442321,-0.021622597868585156,-0.007853596953179484,-0.02409900435172633,-0.06485050413080957,0.03363300847994956,0.035413111693567485,136.2,3.015,0.14,19.9
108-44-1,3-methylaniline,1.5172090981895432,1.123946197050891,2.4732208617455864,True,0.0703729752528145,0.001973509534754773,-0.0328487450493022,-0.016557249665540848,-0.004206969944311922,0.06889046894543771,-0.2939151567311713,0.0006415913992671106,0.06050350942754748,107.2,1.4,0.549,32.9
585-34-2,3-tert-butylphenol,1.6042368562954232,1.6574410416117058,1.1303272177025974,True,0.13968022653238954,0.07532338483059574,0.05719014467877849,0.004370745871181717,0.0167904681368869,-0.023645043480806878,-0.034760860854312924,0.0647918384754009,0.08860787354019731,150.2,3.301,0.116,40.2
612-82-8,"3,3'-dimethylbenzidine dihydrochloride",1.404850814491317,1.205704011915403,1.5817826316554058,True,0.024553316658656635,-0.24457483108641365,-0.0680159231288204,0.012825167742938655,-0.010134475741836617,0.2753342523263188,-0.14017271600659478,0.04598474410490629,0.04081221316485258,285.2,-0.9007,0.115,25.4
79-94-7,"3,3',5,5'-tetrabromobisphenol a",1.7032999779242457,1.1261846346778626,3.77672482749965,True,-0.14002460949057036,-0.05403238777991672,-0.038784180640268937,0.026065096957000877,-0.007283789154809499,-0.051539393563298945,0.12929327695012663,0.048767183024332784,-0.05536882550612807,543.9,6.663,0.00107,50.5
99-54-7,"3,4-dichloronitrobenzene",2.587712087225425,2.380070360699599,1.6130273325792261,True,0.05203740527187832,0.07890574240442927,0.07781039201685479,0.02124063229665367,0.011592221341877429,-0.025288744722517874,0.7884192029555022,0.09240082594447688,0.013860419309048045,192.0,3.119,1e-06,387.0
626-43-7,"3,5-dichloroaniline",1.9350081954950007,1.6380095419450416,1.9815208824550898,True,0.1050150889805073,0.020779785811312967,0.058272942599917235,0.0010106684784026464,0.00041975359513288213,-0.02213710837285784,0.14183595369262184,-0.014464938834896633,0.07818513211350624,162.0,2.899,0.0522,86.1
18979-55-0,4-(hexyloxy)phenol,1.9222114723180173,1.6699394555903824,1.7876068769451738,True,0.05896540635547426,0.08048266936952508,0.05644471327625485,0.02124063229665367,0.009543959770033538,-0.02763653463291544,0.1805782694795546,-0.009593848480282509,0.030821924274690066,194.3,3.355,0.00077,83.6
122-37-2,4-anilinophenol,1.8756457198482495,1.2457615169042076,4.264657939681577,True,0.03381170448069893,0.04136238595496559,0.06789383197653864,0.0016074853517634425,0.0006715979176271532,-0.027331580346878305,-0.04718264288579118,-0.014587007690394267,-0.0795765217357174,185.2,2.822,0.0582,75.1
104-13-2,4-butylaniline,1.4216203771068325,1.622999462411517,1.5899339585451824,True,0.13724457729540845,0.05873941426264836,0.057031305564742014,0.0016074853517634425,0.00041975359513288213,-0.021052340667271175,0.052409849120617635,-0.011590184229823849,0.0790973382369039,149.2,3.048,0.0599,26.4
4344-55-2,4-butyloxyaniline,1.4533336318370396,1.3238530987499242,1.3473503300586167,True,0.09931957211479343,-0.017421002271804948,-0.0370527241950322,-0.004240532639384163,-0.003442008597503096,0.011915232907811692,-0.06936710457571661,-0.0019371396926952,0.07698654181805972,165.2,1.459,0.165,28.4
1638-22-8,4-butylphenol,2.1038071405840837,1.759412343799495,2.21001283936655,True,0.13249608557115838,0.08776621277023242,0.05556509610811951,-0.002090596547235709,0.00041975359513288213,-0.023645043480806878,0.17351130557542788,-0.012854005399352962,0.07915127172542488,150.2,3.647,0.0358,127.0
95-83-0,"4-chloro-1,2-diaminobenzene",1.4997008258972109,1.1785129097504474,2.0950187595420555,True,0.1222537127151776,-0.008396360195257862,-0.03641688711450746,-0.016557249665540848,-0.004206969944311922,0.03018445572484918,-0.28347223506342684,0.04340559470060549,0.06262658471146475,142.6,1.277,0.373,31.6
599-64-4,4-cumylphenol,1.4345848704495938,1.6233087067501997,1.5442721393985106,True,0.08878772607997718,0.08595088839891513,0.05549087982236614,-0.002991877679779649,-0.00029144134704063725,-0.041055754696093884,0.18014162863772848,-0.015481713087551557,0.0036661067402840777,212.3,3.691,0.0231,27.2
156-43-4,4-ethoxyaniline,1.1399105558756826,1.1670203860815316,1.0644121669962314,True,0.1205964692396986,-0.004865779881298311,-0.03530342402867575,-0.016557249665540848,-0.004206969944311922,0.03018445572484918,-0.2949647587323428,0.04153225786212493,0.061513121625633035,137.2,1.238,0.485,13.8
1987-50-4,4-heptylphenol,1.6283991486237852,1.619132467543666,1.0215665901199187,True,0.052188651841611526,0.08569017567853157,0.0504843986727293,0.026862129103946614,-0.0006069323330836656,-0.04005865448825224,0.18168109810363536,-0.025814454984091212,0.01961379206724464,192.3,4.028,0.00365,42.5
33228-45-4,4-hexylanilline,2.6434536635179793,1.7606213358496727,7.635409389228236,True,0.09035156585987801,0.08569017567853157,0.05235557682523972,0.06178768736632079,0.004217982859555849,-0.027861822557294382,0.178239861089497,-0.009008941529558032,0.05575698637610786,177.3,4.207,0.00695,440.0
39905-57-2,4-hexyloxyanilline,1.8992786638843582,1.6298347842003915,1.8597042333606908,True,0.05219947182526212,0.08966400512867786,0.05624205348146518,-0.002090596547235709,0.0006715979176271532,-0.02987793774371984,0.1805471502696353,-0.015481713087551557,0.028868489074836624,193.3,3.635,0.0252,79.3
121-33-5,4-hydroxy-3-methoxybenzaldehyde,2.3692177133655017,1.4441439372501967,8.4153808644505,True,0.24752367808060696,-0.01677243723340887,-0.03641688711450746,-0.016557249665540848,-0.004206969944311922,0.013109278649787129,-0.14514697495881432,0.018636461601583422,0.11488277395340715,152.1,1.193,0.322,234.0
68392-35-8,4-hydroxytamoxifen,1.2041471252128477,1.4177159659411425,1.6351923275970415,True,-0.03927949422073487,-0.04711964931196216,-0.04945398198801382,0.004963771189001749,-0.0036396418083544965,0.13901555140850552,0.16356814356652832,-0.00516278170537317,-0.0142682150698498,387.5,5.454,0.0153,16.0
134-84-9,4-methylbenzophenone,2.0718856877522414,1.6254792135208194,2.7951587224225944,True,0.05758635003312436,0.07965199036913077,0.05683598597386698,-0.002090596547235709,0.0006715979176271532,-0.02987793774371984,0.18499650739911763,-0.021043911647274583,0.029656963884788196,196.2,3.306,0.0188,118.0
100-02-7,4-nitrophenol,1.1461590556048182,1.39414375151547,1.7700465826035254,True,0.12614712831966043,-0.01677243723340887,-0.0021500176179566266,-0.003768747606480345,-0.003442008597503096,0.025775806013457546,-0.06425811379682705,-0.00044796284139277586,0.06396784099452511,139.1,1.912,0.141,14.0
156-10-5,4-nitrosodiphenylamine,2.9237624784618625,1.5138930694229173,25.696229891758293,True,0.053561565975971843,0.07862414530303548,0.10681096292655544,0.000846209255940232,0.01607927319471338,-0.027331580346878305,-0.07497764464125731,0.06423446274551137,0.026953411127929608,198.2,3.043,0.123,839.0
84852-15-3,"4-nonylphenol, branched",2.0170375151871838,1.6548304240519303,2.3025395100358033,True,0.003082363385160012,-0.14955443560863418,-0.08830986662647192,0.028295000032891128,0.007968614754387947,-0.04491677138581584,0.6317302881424818,-0.010147494539723613,0.00759046201625871,220.2,5.034,1e-06,104.0
33228-44-3,4-pentylaniline,1.2600952496637108,1.6902430404908015,2.692450891655948,True,0.0985621779719233,0.07710563297228924,0.0558754570210441,-0.002090596547235709,0.00041975359513288213,-0.024839089222782315,0.16920829774752627,-0.01451538514381342,0.061424528215322294,163.3,3.39,0.0234,18.2
2696-84-6,4-propylanilline,1.2380712061305599,1.4295340374151986,1.5540422837233137,True,0.12566618439736327,-0.009454018359131162,0.024203707825087087,-0.006939242565900467,-0.007088635606370658,0.00824526799681043,-0.03418917943017438,-0.0025182947997018403,0.06251598407582068,135.2,2.4,0.136,17.3
769-92-6,4-tert-butylaniline,1.0294243640580163,1.4700126532664626,2.7579620708878956,True,0.13864035792189078,0.0110414874485278,0.030680756323385145,-0.019255959592057153,-0.007853596953179484,-0.017816040537038325,-0.06445809985870792,0.034618689295246426,0.09532279533700003,149.2,2.7,0.155,10.7
3236-71-3,"4,4'-(9h-fluorene-9,9-diyl)diphenol",1.350267406047918,1.6478152386118095,1.9840281627855039,True,-0.006150455609740624,0.08611722380521816,0.049703040716669665,0.02033935116410973,0.007695636717836223,-0.03756898171473079,0.30325365303904955,-0.044948222292332765,0.0002817289043356363,350.4,3.674,1e-06,22.4
13680-35-8,"4,4'-methylenebis(2,6-diethylaniline)",0.9138668118962392,1.2743512360377325,2.293424375904528,True,-0.002694509049116763,-0.09550132507563977,-0.06100869912695364,-0.03997611112322246,-0.021008478562299628,0.06593584186684016,0.16242563413761077,-0.015139619974833565,0.012226239063952394,310.5,5.139,0.00874,8.2
101-77-9,"4,4'-methylenedianiline",0.5277587525209719,0.9290708703379067,2.5194869766994303,True,0.04980458131417199,-0.009044925233653944,-0.05271475270605676,-0.019661173954155675,-0.004918164886485441,-0.012161465668258991,-0.31754947267702555,0.000534586029291821,0.025689394238684923,198.3,1.589,0.261,3.37
27955-94-8,"4,4',4''-ethane-1,1,1-triyltriphenol",1.4885648167417371,1.5097267066757472,1.0499337346298978,True,-0.002454411911371546,0.07060112878485743,0.05231383101511557,-0.002991877679779649,-0.00223302634678845,-0.03533701420203646,0.18299010961780976,-0.021320837196592148,-0.0009334592868625844,306.4,3.301,0.0141,30.8
2835-95-2,5-amino-2-methylphenol,1.2041471252128477,1.1627446665542296,1.100024755026489,True,0.09909588617894483,0.0008442964460374084,0.016066894293633484,-0.022054730289104346,-0.004206969944311922,0.03371663439363946,-0.3043368876318938,0.02496213231826431,0.04956514690762488,123.2,0.7676,0.604,16.0
105624-86-0,5hpp-33,1.6721070981455433,1.286802689580089,2.428311566940342,True,-0.007296345571990674,0.06149769720389833,0.042750613556779414,0.006327701026512445,-0.0008080570608440459,-0.023185690375140657,-0.047091311133002876,-0.0098237897711873,-0.00466039217633112,323.4,4.28,0.0415,47.0
77-90-7,Acetyl tributyl citrate,2.4166421712986255,1.601845866612127,6.528242894007839,True,-0.05137435175637772,0.09600171659764188,0.06507169367539876,-0.0006023805885825746,-0.02399438845456291,0.13730879616636038,0.17827241779618838,-0.011856041212170305,-0.05607385949316356,402.5,4.366,0.00942,261.0
135158-54-2,Acibenzolar-s-methyl,2.93601129895302,1.6405506104204954,19.745161420698206,True,0.09417460428783941,0.07716620031375009,0.05662683507199001,-0.002991877679779649,-0.00029144134704063725,-0.02987793774371984,0.1828216363356066,-0.021043911647274583,0.0148742389477295,210.3,3.098,0.0232,863.0
19774-82-4,Amiodarone hydrochloride,0.6568644915489172,1.0052484561573338,2.230406204895421,True,-0.21398429798223065,-0.06460993196898235,-0.012895146730024721,0.020612348653234264,-0.0010552110194401094,-0.06391214372602191,0.12061039409301441,0.07896511068225594,-0.1275749297258667,681.8,2.244,1e-06,4.537
41372-20-7,Apomorphine hydrochloride hydrate,1.2405742070183845,0.8332733220979558,2.5544704604241453,True,-0.003497285432746449,-0.21230129965711325,-0.11414316788800516,0.008947702185715693,0.00357220556046488,0.01895959746517545,-0.10377242951430948,0.0014258304186412249,-0.03501009492126099,625.6,0.1058,0.0723,17.4
2465-27-2,Auramine hydrochloride,0.937568038600383,1.0964057612717526,1.44157659517433,True,-0.003959348918139448,-0.009954425669827328,0.0009987991858385152,0.0024399426606973376,-0.0014959406586822206,0.009336087775326822,-0.13117126493462936,-0.04375285243180661,0.004872500381579568,303.8,0.5336,0.107,8.66
35575-96-3,Azamethiphos,2.632458304524994,1.00259540834111,42.644487180158016,True,-0.009501848025302864,-0.01317878384713939,-0.0492672872860722,-0.020629025757504905,-0.005803448674014967,-0.01654766082298177,-0.1762438162450007,0.03683523042995036,-0.012160215312219667,324.7,1.05,0.553,429.0
2390-60-5,Basic blue 7,0.5066403055665025,1.3076409490488627,6.324127884044093,True,-0.15411549733178623,0.008640531251842672,0.05835168484666944,0.01824571037670626,-0.0010552110194401094,-0.03595580855744256,0.13299489895393912,0.095519163990198,-0.08407678734321872,514.2,2.876,1e-06,3.21
94-09-7,Benzocaine,2.120577221303099,1.1730800405992639,8.861294711813247,True,0.09542615651031057,-0.007171588395173387,-0.002081323696386291,-0.016085464632637034,-0.004206969944311922,0.00750658319642006,-0.2847636026921791,0.03971870083682631,0.07564528553499936,165.2,1.86,0.338,132.0
118-58-1,Benzyl salicylate,2.9247965122000807,2.290192530087544,4.31125769083743,True,-0.0022094427902429356,0.09649159125383891,0.07633302451115007,0.02033935116410973,0.009743898289680114,-0.03145393479653856,0.7493576797084066,0.09898371991922708,0.003514378946515945,228.2,3.106,1e-06,841.0
253450-09-8,Besonprodil,0.7251763014191371,1.3823472108975574,4.541202930919165,True,-0.04467375207111868,0.07934105005761065,0.045696368776123264,-0.002106080880429193,0.0015067700298364455,0.15278758644476176,-0.05437683764033864,-0.005399137255289992,-0.059521020444993404,402.5,4.239,0.0385,5.31
