DTXSID,CAS,Compound,MW,logP,Fup,AC50_10pct_uM,SEEM_mg_kg_day,Clint_httk,Clint_GCN,Clint_RF,CL_httk,CL_GCN,CL_RF,AED_httk,AED_GCN,AED_RF,BER_httk,BER_GCN,BER_RF,BER_httk_ref,concern_httk,concern_GCN,concern_RF
DTXSID8023214,51-48-9,Levothyroxine,776.9,4.927,1e-06,1.0,,0.0,27.3794,15.5286,0.0,0.35777,0.226274,0.0,6.670832,4.219012,,,,,no_data,no_data,no_data
DTXSID2023224,79794-75-5,Loratadine,382.9,5.197,0.00968,1.0,,33.9,9.3218,3.8311,1.46108,1.367525,1.213879,13.426741,12.567007,11.155059,,,,,no_data,no_data,no_data
DTXSID9020790,1634-78-2,Malaoxon,314.3,1.724,0.538,1.0,,55.9,111.8816,7.3722,1.499564,1.499782,1.496701,11.311512,11.313157,11.289918,,,,,no_data,no_data,no_data
DTXSID5048184,2919-66-6,Melengestrol acetate,396.5,3.327,0.0232,1.0,,41.4,60.2907,5.5272,1.486472,1.490684,1.404273,14.145265,14.185351,13.363066,,,,,no_data,no_data,no_data
DTXSID7047568,41394-05-2,Metamitron,202.2,0.8305,0.693,1.0,,0.0,0.0467,2.0364,0.0,1.18101,1.490766,0.0,5.731204,7.23439,,,,,no_data,no_data,no_data
DTXSID6020692,100-97-0,Methenamine,140.2,-0.1649,0.352,1.0,,0.0,8.4451,0.58,0.0,1.495602,1.438413,0.0,5.032402,4.839973,,,,,no_data,no_data,no_data
DTXSID1022267,16752-77-5,Methomyl,162.2,0.6005,0.716,1.0,,2.05,189.7457,3.3267,1.49112,1.499903,1.494515,5.804631,5.838824,5.817849,,,,,no_data,no_data,no_data
DTXSID6025567,134-20-3,Methyl 2-aminobenzoate,151.2,1.877,0.224,1.0,,246.0,20.5872,8.2261,1.499762,1.497162,1.492918,5.442337,5.432902,5.4175,,,,,no_data,no_data,no_data
DTXSID9041653,4707-47-5,"Methyl 2,4-dihydroxy-3,6-dimethylbenzoate",196.2,2.051,0.0335,6.30741604554564,,268.0,64.5279,1.9312,1.498541,1.493959,1.321453,44.507207,44.371116,39.247619,,,,,no_data,no_data,no_data
DTXSID1042154,493-52-7,Methyl red,269.3,3.345,0.0304,1.0,,11.1,2.7763,8.8397,1.462124,1.359225,1.452745,9.450001,8.784943,9.389378,,,,,no_data,no_data,no_data
DTXSID5025659,119-36-8,Methyl salicylate,152.1,2.547,0.107,1.0,,817.0,36.3421,6.0844,1.49985,1.496636,1.480127,5.475053,5.463319,5.403054,,,,,no_data,no_data,no_data
DTXSID0023296,61-73-4,Methylene blue,319.8,0.6257,0.38,1.0,,13.9,2.0196,11.4464,1.497522,1.483107,1.496992,11.493779,11.383146,11.48971,,,,,no_data,no_data,no_data
DTXSID2020894,90-94-8,Michler's ketone,268.4,3.869,0.00959,1.0,,39.2,31.0412,12.0369,1.465914,1.45721,1.394408,9.442831,9.386766,8.982219,,,,,no_data,no_data,no_data
DTXSID9034816,6923-22-4,Monocrotophos,223.2,-0.1994,0.898,0.0004347633096485,,0.0,81.3851,0.3816,0.0,1.499821,1.462689,0.0,0.003493,0.003407,,,,,no_data,no_data,no_data
DTXSID0037576,1746-81-2,Monolinuron,214.6,2.297,0.205,1.0,,0.0,24.2607,2.269,0.0,1.497368,1.472331,0.0,7.712045,7.583094,,,,,no_data,no_data,no_data
DTXSID9040001,4376-18-5,Monomethyl phthalate,180.2,1.139,0.372,1.0,,0.0,40.0239,5.4374,0.0,1.49912,1.493546,0.0,6.483394,6.459286,,,,,no_data,no_data,no_data
DTXSID3040776,654055-01-3,Morin hydrate,338.3,1.499,1e-06,1.0,,0.0,,175.0058,0.0,,1.000344,0.0,,8.121994,,,,,no_data,no_data,no_data
DTXSID7032630,1214-39-7,N-benzyladenine,225.3,1.567,0.138,1.0,,0.0,0.0004,30.3769,0.0,0.009413,1.496879,0.0,0.050897,8.093922,,,,,no_data,no_data,no_data
DTXSID1025271,103-69-5,N-ethylaniline,121.2,2.16,0.214,1.0,,21.8,5.225,6.4051,1.497195,1.488365,1.490495,4.35504,4.329355,4.335551,,,,,no_data,no_data,no_data
DTXSID6020856,872-50-4,N-methyl-2-pyrrolidone,99.13,-0.4585,0.888,1.0,,0.0412,69.3541,0.585,1.210896,1.499787,1.475177,2.880866,3.568174,3.509624,,,,,no_data,no_data,no_data
DTXSID2025892,90-30-2,N-phenyl-1-naphthylamine,219.3,4.201,0.006962,1.0,,57.9,2.5527,0.0163,1.468163,1.005457,0.019224,7.727234,5.291923,0.101178,,,,,no_data,no_data,no_data
DTXSID2021440,88-12-0,N-vinyl-2-pyrrolidone,111.1,0.3681,0.953,1.0,,0.0,43.4568,3.1729,0.0,1.499683,1.495676,0.0,3.998756,3.988071,,,,,no_data,no_data,no_data
DTXSID7047697,63449-68-3,Naphthalen-2-yl 2-aminobenzoate,263.3,3.48,0.00653,1.0,,846.0,10.7497,13.5842,1.49763,1.333894,1.365445,9.463825,8.429142,8.628518,,,,,no_data,no_data,no_data
DTXSID7047358,439687-69-1,Nelivaptan,630.1,2.791,0.0608,1.0,,35.3,,5.1695,1.493916,,1.459412,22.591588,,22.069809,,,,,no_data,no_data,no_data
DTXSID1020932,59-67-6,Nicotinic acid,123.1,0.358,0.594,1.0,,3.54,0.7155,2.5944,1.49379,1.469771,1.49154,4.413254,4.342291,4.406605,,,,,no_data,no_data,no_data
DTXSID3034165,63612-50-0,Nilutamide,317.2,3.114,0.167,1.0,,0.0,9.8974,50.4746,0.0,1.492109,1.498446,0.0,11.359127,11.40737,,,,,no_data,no_data,no_data
DTXSID5020944,59-87-0,Nitrofurazone,198.1,0.2287,0.856,1.0,,0.0,3.7042,1.2007,0.0,1.495876,1.48735,0.0,7.111994,7.071458,,,,,no_data,no_data,no_data
DTXSID5042243,110-25-8,Oleyl sarcosine,353.5,6.151,1e-06,1.0,,41.7,51.0805,15.5286,0.484461,0.553246,0.226274,4.110166,4.693739,1.919707,,,,,no_data,no_data,no_data
DTXSID5044528,125-13-3,Oxyphenisatin,317.3,3.339,0.0266,1.0,,0.0,4.6969,8.1571,0.0,1.401915,1.441911,0.0,10.675863,10.98044,,,,,no_data,no_data,no_data
DTXSID8026303,125-31-5,P-xylenol blue,410.5,4.034,0.0261,1.0,,0.0,18.2319,4.5145,0.0,1.472943,1.396406,0.0,14.51143,13.75739,,,,,no_data,no_data,no_data
DTXSID6024046,311-45-5,Paraoxon,275.2,1.981,0.46,1.0,,0.0,22.6271,7.5894,0.0,1.498741,1.496254,0.0,9.898887,9.882456,,,,,no_data,no_data,no_data
DTXSID2047307,501027-49-2,Pd-0333941,390.4,5.023,0.00409,1.0,,3.4,,5.3964,0.921039,,1.074463,8.629763,,10.067284,,,,,no_data,no_data,no_data
DTXSID8021199,1114-71-2,Pebulate,203.3,3.835,1e-06,1.0,,159.0,107.3407,0.2142,0.967889,0.826744,0.003667,4.722523,4.033848,0.01789,,,,,no_data,no_data,no_data
DTXSID0048505,NOCAS_48505,Pharmagsid_48505,353.8,3.169,0.0135,1.0,,0.0,,9.0023,0.0,,1.39935,0.0,,11.882162,,,,,no_data,no_data,no_data
DTXSID9048510,460081-99-6,Pharmagsid_48510,436.4,5.009,0.0142,1.0,,7.69,,3.7804,1.388825,,1.289951,14.545998,,13.510429,,,,,no_data,no_data,no_data
DTXSID0021123,57-30-7,Phenobarbital sodium,254.2,-1.405,0.247,1.0,,0.0,3.9983,2.328,0.0,1.48684,1.477539,0.0,9.070912,9.014169,,,,,no_data,no_data,no_data
DTXSID8022408,143-74-8,Phenol red,354.4,3.02,0.142,1.0,,1.1,11.2848,56.8546,1.420506,1.491862,1.498378,12.082253,12.689181,12.744601,,,,,no_data,no_data,no_data
DTXSID2044420,34487-61-1,Phenol red sodium salt,376.4,0.9263,0.0878,1.0,,0.0,10.4046,12.1178,0.0,1.485783,1.487777,0.0,13.421969,13.439978,,,,,no_data,no_data,no_data
DTXSID5022439,81-90-3,Phenolphthalin,320.3,2.612,0.00918,1.0,,1.85,24.3856,4.2876,0.990291,1.443629,1.227412,7.612564,11.097467,9.435359,,,,,no_data,no_data,no_data
DTXSID5021126,92-84-2,Phenothiazine,199.3,4.149,0.0043,1.0,,0.0,2.1232,0.0378,0.0,0.766304,0.027383,0.0,3.665387,0.130977,,,,,no_data,no_data,no_data
DTXSID4047882,17696-62-7,Phenylparaben,214.2,3.288,0.045,1.0,,865.0,22.7037,0.01,1.499663,1.487275,0.073439,7.709469,7.645784,0.377537,,,,,no_data,no_data,no_data
DTXSID9047542,117428-22-5,Picoxystrobin,367.3,3.702,0.007216,1.0,,57.1,,8.7134,1.468839,,1.316917,12.948107,,11.608886,,,,,no_data,no_data,no_data
DTXSID3044203,112529-15-4,Pioglitazone hydrochloride,392.9,-0.2365,0.0106,1.0,,8.92,12.1581,14.8814,1.373062,1.404722,1.421242,12.947421,13.245966,13.401747,,,,,no_data,no_data,no_data
DTXSID3048520,625114-41-2,Piragliatin,421.9,1.964,0.48,0.216404430228433,,6.26,,14.6929,1.495649,,1.498143,3.277303,,3.282768,,,,,no_data,no_data,no_data
DTXSID6047525,81131-70-6,Pravastatin sodium,446.5,-0.2281,0.361,1.0,,0.0,34.1357,2.1151,0.0,1.498937,1.483022,0.0,16.062606,15.892065,,,,,no_data,no_data,no_data
DTXSID9033923,32809-16-8,Procymidone,284.1,3.081,0.0499,1.0,,5.32,12.1078,26.9502,1.452183,1.478608,1.490313,9.901564,10.081738,10.16155,,,,,no_data,no_data,no_data
DTXSID4024274,1918-16-7,Propachlor,211.7,2.182,0.345,1.0,,69.7,28.2767,2.3812,1.499455,1.498657,1.484207,7.618431,7.614377,7.540961,,,,,no_data,no_data,no_data
DTXSID4024276,2312-35-8,Propargite,350.5,4.999,0.0133,1.0,,24.0,46.132,3.8311,1.460018,1.47893,1.280352,12.281668,12.440758,10.770317,,,,,no_data,no_data,no_data
DTXSID8024280,60207-90-1,Propiconazole,342.2,3.717,0.0508,1.0,,17.0,0.175,17.3455,1.484969,0.756327,1.485266,12.195756,6.211564,12.198191,,,,,no_data,no_data,no_data
DTXSID9034864,181274-15-7,Propoxycarbazone-sodium,420.4,1.191,0.00891,1.0,,0.0,7.1079,32.7581,0.0,1.318074,1.456383,0.0,13.298839,14.694324,,,,,no_data,no_data,no_data
DTXSID5021201,121-79-9,Propyl gallate,212.2,1.8,0.0258,1.0,,49.7,39.9393,1.2894,1.489844,1.487382,1.18787,7.587476,7.574941,6.049584,,,,,no_data,no_data,no_data
DTXSID8034871,129630-19-9,Pyraflufen-ethyl,413.2,3.491,0.435,1.0,,0.0,6.2359,32.1127,0.0,1.495182,1.499062,0.0,14.827419,14.865898,,,,,no_data,no_data,no_data
DTXSID1034181,82640-04-8,Raloxifene hydrochloride,510.0,1.57,0.0129,1.0,,43.7,19.0977,4.0796,1.477096,1.448601,1.28634,18.079655,17.73088,15.744806,,,,,no_data,no_data,no_data
DTXSID4031980,501-36-0,Resveratrol,228.2,3.304,1e-06,1.0,,62.9,23.9049,139.015,0.627692,0.322118,0.920924,3.437743,1.764175,5.043714,,,,,no_data,no_data,no_data
DTXSID1021243,989-38-8,Rhodamine 6g,479.0,1.207,1e-06,1.0,,0.0,8.0042,12.2792,0.0,0.12583,0.184757,0.0,1.446542,2.123972,,,,,no_data,no_data,no_data
DTXSID5047320,180084-01-9,Sb236057a,571.1,4.528,0.015,1.0,,4.65,,6.3026,1.332951,,1.373046,18.269959,,18.819512,,,,,no_data,no_data,no_data
DTXSID8037594,26259-45-0,Secbumeton,225.3,3.103,0.0461,1.0,,6.53,0.0099,6.4014,1.457673,0.07443,1.456847,7.881928,0.40246,7.877463,,,,,no_data,no_data,no_data
DTXSID1026035,2492-26-4,Sodium 2-mercaptobenzothiolate,189.2,1.009,0.0368,1.0,,41.7,1.4972,0.6454,1.491504,1.294608,1.096458,6.772621,5.878554,4.978795,,,,,no_data,no_data,no_data
DTXSID3027320,824-78-2,Sodium 4-nitrophenolate,161.1,-1.518,0.17,1.0,,48.1,11.8627,0.7681,1.498398,1.493526,1.405885,5.793407,5.77457,5.435715,,,,,no_data,no_data,no_data
DTXSID7026029,4418-26-2,Sodium dehydroacetate,190.1,-2.545,0.062,1.0,,0.0,41.008,0.5679,0.0,1.494861,1.201671,0.0,6.820152,5.482502,,,,,no_data,no_data,no_data
DTXSID7021992,82385-42-0,Sodium saccharin hydrate,223.2,-2.005,0.698,1.0,,0.0,9.7703,0.4465,0.0,1.49808,1.459076,0.0,8.024914,7.81598,,,,,no_data,no_data,no_data
DTXSID6021290,57-68-1,Sulfamethazine,278.3,0.1913,0.175,1.0,,0.0,1.3676,3.3438,0.0,1.447145,1.477923,0.0,9.665769,9.871341,,,,,no_data,no_data,no_data
DTXSID8042424,59-40-5,Sulfaquinoxaline,300.3,1.68,0.0037,1.0,,0.0,0.2469,99.9658,0.0,0.141929,1.465369,0.0,1.022911,10.561206,,,,,no_data,no_data,no_data
DTXSID7024328,3689-24-5,Sulfotepp,322.3,3.988,0.0206,1.0,,101.0,92.3181,6.2399,1.493724,1.493137,1.40449,11.554257,11.549713,10.864013,,,,,no_data,no_data,no_data
DTXSID2042436,4065-45-6,Sulisobenzone,308.3,2.43,0.00942,1.0,,1.05,32.149,4.4797,0.79628,1.457919,1.242601,5.891837,10.787432,9.194257,,,,,no_data,no_data,no_data
DTXSID2047357,288104-79-0,Surinabant,522.3,5.451,1e-06,1.0,,0.0,,15.5286,0.0,,0.226274,0.0,,2.836388,,,,,no_data,no_data,no_data
DTXSID5047037,335104-84-2,Tembotrione,440.8,1.926,0.0919,1.0,,0.0,,6.3235,0.0,,1.477772,0.0,,15.633641,,,,,no_data,no_data,no_data
DTXSID2022254,13071-79-9,Terbufos,288.4,4.478,0.0306,1.0,,32.5,148.8808,13.1394,1.48693,1.497127,1.468083,10.291938,10.362517,10.161481,,,,,no_data,no_data,no_data
DTXSID9036515,57-85-2,Testosterone propionate,344.5,4.102,1e-06,1.0,,427.0,45.1432,31.508,1.24511,0.51084,0.397425,10.294565,4.223625,3.285909,,,,,no_data,no_data,no_data
DTXSID5044520,1176-74-5,Tetrabromophenolphthalein ethyl ester,662.0,5.769,0.0114,1.0,,0.0,34.9368,3.7804,0.0,1.467786,1.247059,0.0,23.320179,19.81328,,,,,no_data,no_data,no_data
DTXSID30865801,36062-04-1,Tetrahydrocurcumin,372.4,2.343,0.0501,1.0,,173.0,48.3752,1.8204,1.498489,1.494609,1.368807,13.392893,13.358221,12.233847,,,,,no_data,no_data,no_data
DTXSID9026132,83-67-0,Theobromine,180.2,-0.7743,0.955,1.0,,396.0,0.0519,0.5829,1.499965,1.275118,1.47681,6.48705,5.514632,6.386908,,,,,no_data,no_data,no_data
DTXSID5021332,137-26-8,Thiram,240.4,1.73,1e-06,1.0,,816.0,1573.5656,693.1424,1.354863,1.421059,1.332018,7.817016,8.198943,7.685213,,,,,no_data,no_data,no_data
DTXSID3021358,1156-19-0,Tolazamide,311.4,2.687,0.065,1.0,,0.0,34.5839,8.9234,0.0,1.49419,1.47773,0.0,11.166977,11.043961,,,,,no_data,no_data,no_data
DTXSID1034973,87820-88-0,Tralkoxydim,329.4,4.461,0.169,1.0,,0.0,,33.2528,0.0,,1.49767,0.0,,11.839983,,,,,no_data,no_data,no_data
DTXSID2047355,189003-92-7,Trelanserin,465.6,2.729,0.0607,1.0,,7.06,,5.4189,1.470015,,1.461169,16.426537,,16.327691,,,,,no_data,no_data,no_data
DTXSID9037612,24017-47-8,Triazophos,313.3,3.341,0.049,1.0,,30.2,0.1393,25.5979,1.491191,0.65771,1.489619,11.212567,4.945456,11.200741,,,,,no_data,no_data,no_data
DTXSID0021389,52-68-6,Trichlorfon,257.4,0.5114,0.696,1.0,,31.7,52.9079,22.4137,1.499406,1.499644,1.49916,9.26273,9.264201,9.261211,,,,,no_data,no_data,no_data
DTXSID8026224,112-49-2,Triethylene glycol dimethyl ether,178.2,-0.1647,0.66,1.0,,0.0,48.283,0.5503,0.0,1.499589,1.464747,0.0,6.413441,6.264431,,,,,no_data,no_data,no_data
DTXSID4032580,141517-21-7,Trifloxystrobin,408.4,3.474,0.0072,1.0,,466.0,49.0847,8.6547,1.496102,1.463794,1.315469,14.664196,14.347527,12.893698,,,,,no_data,no_data,no_data
DTXSID4026262,2451-62-9,Triglycidyl isocyanurate,297.3,-0.2031,0.402,1.0,,180.0,11.0856,2.3516,1.499819,1.497064,1.486257,10.701507,10.681848,10.604742,,,,,no_data,no_data,no_data
DTXSID9032535,95266-40-3,Trinexapac-ethyl,252.3,0.968,0.137,1.0,,3.82,,10.044,1.475357,,1.490531,8.933584,,9.025465,,,,,no_data,no_data,no_data
DTXSID4026214,101-20-2,Triclocarban,315.6,4.666,0.003883,1.0,,9.45,5.483,14.6201,1.211418,1.063399,1.299852,9.175766,8.05461,9.845602,,,,,no_data,no_data,no_data
DTXSID5026706,104-66-5,"1,2-diphenoxyethane",214.3,3.809,1e-06,1.0,,18.51,13.7303,0.1142,0.262125,0.203627,0.001957,1.348163,1.047296,0.010066,,,,,no_data,no_data,no_data
DTXSID6044357,105-13-5,(4-methoxyphenyl)methanol,138.2,1.1,0.9392,1.0,,90.03,24.576,4.8928,1.499845,1.499432,1.497152,4.974686,4.973317,4.965754,,,,,no_data,no_data,no_data
DTXSID3026728,106-25-2,"(2z)-3,7-dimethylocta-2,6-dien-1-ol",154.3,3.558,1e-06,1.0,,1.57,46.9646,0.1522,0.026466,0.524247,0.002607,0.098008,1.941393,0.009655,,,,,no_data,no_data,no_data
DTXSID0044361,1071-93-8,Hexanedihydrazide,174.2,-0.2851,0.9601,1.0,,0.6018,26.8146,0.563,1.477645,1.499491,1.476129,6.177738,6.269071,6.171399,,,,,no_data,no_data,no_data
DTXSID5046801,108612-45-9,Mizolastine,432.5,3.333,0.023,1.0,,6.0,0.5393,5.5272,1.410646,0.879911,1.403495,14.642508,9.133472,14.568274,,,,,no_data,no_data,no_data
DTXSID2025050,111-40-0,Diethylenetriamine,103.2,-0.8286,0.9678,1.0,,2.003,11.8391,0.6056,1.493266,1.498857,1.477957,3.698522,3.712368,3.660605,,,,,no_data,no_data,no_data
DTXSID1024097,111-76-2,2-butoxyethanol,118.2,0.828,0.8332,1.0,,0.8515,27.4316,4.9336,1.481744,1.499427,1.496817,4.20341,4.253573,4.246171,,,,,no_data,no_data,no_data
DTXSID3021645,124-07-2,Octanoic acid,144.2,3.049,1e-06,1.0,,5.626,41.8965,101.3506,0.090704,0.486004,0.805379,0.313909,1.681963,2.787256,,,,,no_data,no_data,no_data
DTXSID4034497,125116-23-6,Metconazole,319.8,3.85,0.02646,1.0,,16.7,0.274,5.7927,1.470903,0.680061,1.41907,11.289473,5.219605,10.89165,,,,,no_data,no_data,no_data
DTXSID9025293,149-57-5,2-ethylhexanoic acid,144.2,2.643,0.1316,1.0,,1.715,37.1436,6.4505,1.44407,1.497322,1.484711,4.997639,5.181933,5.138289,,,,,no_data,no_data,no_data
DTXSID0022777,169590-42-5,Celecoxib,381.4,3.566,0.002837,1.0,,25.7,2.1034,20.8948,1.339418,0.608557,1.307234,12.260494,5.570484,11.9659,,,,,no_data,no_data,no_data
DTXSID4041280,2226-96-2,"4-hydroxy-2,2,6,6-tetramethylpiperidin-1-yl)oxidanyl",172.2,0.8918,1.0,1.0,,10.4,32.4988,4.3223,1.49874,1.499597,1.496973,6.193994,6.197533,6.186688,,,,,no_data,no_data,no_data
DTXSID6042280,2597-03-7,Phenthoate,320.4,3.69,0.02456,1.0,,168.0,79.124,6.7063,1.496829,1.493283,1.424404,11.510016,11.482748,10.953101,,,,,no_data,no_data,no_data
DTXSID5041726,2610-11-9,C.i. direct red 81 disodium salt,675.6,2.851,4.049e-05,1.0,,1.492,4.94,18.4672,0.025173,0.080236,0.261625,0.408166,1.300978,4.242092,,,,,no_data,no_data,no_data
DTXSID2029246,2943-75-1,Triethoxyoctylsilane,276.5,4.71,0.026,1.0,,11.06,37.6627,11.8055,1.455748,1.486728,1.458465,9.660345,9.86593,9.678375,,,,,no_data,no_data,no_data
DTXSID7044922,3445-11-2,1-(2-hydroxyethyl)pyrrolidin-2-one,129.2,-0.7006,1.0,1.0,,0.1559,42.2185,0.5829,1.420361,1.499689,1.477838,4.404255,4.650237,4.58248,,,,,no_data,no_data,no_data
DTXSID0044818,3913-02-8,2-butyloctan-1-ol,186.3,4.816,1.0,1.0,,0.658,25.6481,0.0891,1.480334,1.499489,1.365988,6.618871,6.704515,6.107606,,,,,no_data,no_data,no_data
DTXSID9047598,41481-66-7,"4,4'-sulfonylbis[2-(prop-2-en-1-yl)phenol]",330.4,2.843,0.0759,1.0,,84.7,30.5783,7.8973,1.497963,1.494372,1.47844,11.878249,11.84977,11.723435,,,,,no_data,no_data,no_data
DTXSID7044427,4394-85-8,4-morpholinecarboxaldehyde,115.1,-1.057,0.9528,1.0,,0.4016,34.3476,0.6056,1.466499,1.499599,1.477615,4.051056,4.142494,4.081765,,,,,no_data,no_data,no_data
DTXSID9044821,5232-99-5,"Ethyl 2-cyano-3,3-diphenylacrylate",277.3,2.97,0.007005,1.0,,161.3,29.6099,12.8915,1.488485,1.439341,1.367618,9.906163,9.579105,9.101775,,,,,no_data,no_data,no_data
DTXSID4027608,5915-41-3,Terbuthylazine,229.7,3.21,0.08238,1.0,,4.1,0.0017,17.906,1.462159,0.023653,1.491164,8.06059,0.130394,8.220486,,,,,no_data,no_data,no_data
DTXSID4038924,6259-76-3,Hexyl salicylate,222.3,3.185,1e-06,1.0,,191.4,33.1389,0.2817,1.029724,0.412341,0.004818,5.493783,2.199923,0.025707,,,,,no_data,no_data,no_data
DTXSID9020584,64-17-5,Ethanol,46.07,-0.3097,0.9338,1.0,,3.958,9.3833,0.585,1.496461,1.498505,1.476376,1.654607,1.656867,1.632399,,,,,no_data,no_data,no_data
DTXSID3020881,64091-91-4,4-(n-methyl-n-nitrosamino)-1-(3-pyridyl)-1-butanone,207.2,1.082,0.9647,1.0,,4.538,5.1535,1.6401,1.497011,1.497367,1.491758,7.444336,7.446108,7.418216,,,,,no_data,no_data,no_data
DTXSID9042170,6425-39-4,"4,4'-(oxydiethylene)bis(morpholine)",244.3,0.01817,1.0,1.0,,2.573,43.2417,1.8933,1.494921,1.499697,1.493106,8.765023,8.793023,8.754382,,,,,no_data,no_data,no_data
DTXSID7020762,67-63-0,Isopropanol,60.1,0.05195,0.9214,1.0,,0.2182,12.5027,0.773,1.4375,1.498863,1.481814,2.07345,2.16196,2.137368,,,,,no_data,no_data,no_data
DTXSID0020814,72-33-3,Mestranol,310.4,4.15,0.04205,1.0,,10.2,27.5485,15.8012,1.47004,1.488766,1.480523,10.951212,11.090711,11.029301,,,,,no_data,no_data,no_data
DTXSID5021251,81-07-2,Saccharin,183.2,0.9093,0.2258,1.0,,1.917,9.7825,2.4671,1.470308,1.494087,1.476826,6.464651,6.569204,6.49331,,,,,no_data,no_data,no_data
DTXSID0044997,88-27-7,"2,6-di-tert-butyl-4-[(dimethylamino)methyl]phenol",263.4,4.028,0.2649,1.0,,1.55,42.8139,48.0917,1.468732,1.498845,1.498971,9.284735,9.475097,9.475898,,,,,no_data,no_data,no_data
DTXSID1020142,91-76-9,"6-phenyl-1,3,5-triazine-2,4-diamine",187.2,1.362,0.343,1.0,,1.18,0.0003,3.6873,1.468289,0.017452,1.489704,6.596729,0.078409,6.692942,,,,,no_data,no_data,no_data
DTXSID0021333,97-74-5,Tetramethylthiuram monosulfide,208.4,0.9374,0.6276,1.0,,18.06,1238.0656,1.2117,1.498844,1.499983,1.482954,7.496619,7.502316,7.417143,,,,,no_data,no_data,no_data
DTXSID7042011,97-78-9,N-dodecanoyl-n-methylglycine,271.4,3.792,0.003219,1.0,,42.07,,28.8641,1.409049,,1.371016,9.177983,,8.930247,,,,,no_data,no_data,no_data
DTXSID8052148,5124-25-4,C.i.disperse yellow 42,369.4,4.599,1e-06,1.0,,109.1,5.3352,22.8849,0.832771,0.086286,0.311225,7.383015,0.764974,2.759198,,,,,no_data,no_data,no_data
DTXSID5033836,104-40-5,4-n-nonylphenol,220.4,5.757,0.0209,1.0,,62.6,30.3862,0.0137,1.490045,1.479634,0.047576,7.881741,7.826672,0.251657,,,,,no_data,no_data,no_data
