"Compound","CAS","DTXSID","logP","MW","pKa_Accept","pKa_Donor","Human.Clint","Human.Clint.pValue","Human.Funbound.plasma","Human.Rblood2plasma","MW_num","logP_num","Fup_num","Rblood2plasma_num","Clint_native","Clint_rf","needs_clint_impute","Clint_used","Clint_source","n_tc_assays","AC50_5pct_uM","AC50_med_uM","AC50_source","Exposure_median_mg_kg_day","Exposure_l95_mg_kg_day","Exposure_u95_mg_kg_day","Exposure_source","Exposure_pathway"
"2,3,4-trihydroxbenzophenone","1143-72-2","DTXSID6037728",2.833,230.2," ","7.32,8.9,13",94.1,0,0.0185,NA,230.2,2.833,0.0185,NA,94.1,36.2784183286214,FALSE,94.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,3,6-trimethylphenol","2416-94-6","DTXSID6022187",2.671,136.2," ","10.8",106,0,0.0908,NA,136.2,2.671,0.0908,NA,106,57.425064968136,FALSE,106,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,4-di-tert-butylphenol","96-76-4","DTXSID2026602",5.186,206.3," ","10.9",2.52,0,0.144,NA,206.3,5.186,0.144,NA,2.52,3.87960269158428,FALSE,2.52,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,4,4'-trihydroxybenzophenone","1470-79-7","DTXSID8044836",2.707,230.2," ","7.01,7.87,8.79",21.1,0,0.0196,NA,230.2,2.707,0.0196,NA,21.1,24.3830944858608,FALSE,21.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,4,6-trimethylphenol","527-60-6","DTXSID7022049",2.729,136.2," ","11.1",163,0,0.109,NA,136.2,2.729,0.109,NA,163,62.1364439169885,FALSE,163,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,5-bis(2-methylbutan-2-yl)benzene-1,4-diol","79-74-3","DTXSID5044992",4.911,250.4," ","10.3,12.2",11.4,0,0.0166,NA,250.4,4.911,0.0166,NA,11.4,14.4288881017196,FALSE,11.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,5-di-tert-butylbenzene-1,4-diol","88-58-4","DTXSID8041248",4.59,222.3," ","10.4,12.2",117,0,1.83e-07,NA,222.3,4.59,1.83e-07,NA,117,76.375155388919,FALSE,117,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"2,6,10-trimethyl-2,6,10-triazaundecane","3855-32-1","DTXSID1044564",0.2133,201.4,"9.92,8.9,5.88"," ",0,0.9998,0.0383,NA,201.4,0.2133,0.0383,NA,0,13.9338483377088,TRUE,13.9338483377088,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3-chloro-4-methylaniline","95-74-9","DTXSID0020286",1.926,141.6,"3.98"," ",65.3,0,0.145,NA,141.6,1.926,0.145,NA,65.3,36.4720858090335,FALSE,65.3,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3-dimethylaminophenol","99-07-0","DTXSID0025101",1.561,137.2,"3.94","9.78",0,0.8405,0.242,NA,137.2,1.561,0.242,NA,0,12.413928905785,TRUE,12.413928905785,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3-iodo-2-propynyl-n-butylcarbamate","55406-53-6","DTXSID0028038",2.091,281.1," ","14.4",486,0,0.719,NA,281.1,2.091,0.719,NA,486,45.4284127925953,FALSE,486,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3-isopropylphenol","618-45-1","DTXSID0044571",3.015,136.2," ","10.1",19.9,0,0.14,NA,136.2,3.015,0.14,NA,19.9,17.2369432440064,FALSE,19.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3-methylaniline","108-44-1","DTXSID1026792",1.4,107.2,"4.86"," ",32.9,0.00074,0.549,NA,107.2,1.4,0.549,NA,32.9,20.6048706211487,FALSE,32.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3-tert-butylphenol","585-34-2","DTXSID9044825",3.301,150.2," ","10.1",40.2,0,0.116,NA,150.2,3.301,0.116,NA,40.2,22.0777746694302,FALSE,40.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,3'-dimethoxybenzidine dihydrochloride","20325-40-0","DTXSID1020485",-0.2588,317.2,"4.55,3.57"," ",0,0.05006,0.201,NA,317.2,-0.2588,0.201,NA,0,4.48717349677394,TRUE,4.48717349677394,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,3'-dimethylbenzidine dihydrochloride","612-82-8","DTXSID6020511",-0.9007,285.2,"4.58,3.55"," ",25.4,0,0.115,NA,285.2,-0.9007,0.115,NA,25.4,12.7149687074332,FALSE,25.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,3',5,5'-tetrabromobisphenol a","79-94-7","DTXSID1026081",6.663,543.9," ","6.57,7.18",50.5,0,0.00107,NA,543.9,6.663,0.00107,NA,50.5,16.7905364017723,FALSE,50.5,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,4-dichloronitrobenzene","99-54-7","DTXSID8024999",3.119,192," "," ",387,0,1.21e-07,NA,192,3.119,1.21e-07,NA,387,194.24013131335,FALSE,387,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,5-dichloroaniline","626-43-7","DTXSID7030307",2.899,162,"2.59"," ",86.1,0,0.0522,NA,162,2.899,0.0522,NA,86.1,62.0429409168965,FALSE,86.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,5-dichlorosalicyl-3,4-dichloroanullide","1154-59-2","DTXSID4040767",5.109,351," ","5.95,14.8",0,0.9996,9.31e-09,NA,351,5.109,9.31e-09,NA,0,20.0076887289035,TRUE,20.0076887289035,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"3,5,3'-triiodothyronine","6893-02-3","DTXSID8023216",3.769,651,"9.48","0.3,8.49",0,0.9907,3.46e-05,NA,651,3.769,3.46e-05,NA,0,12.6831361751202,TRUE,12.6831361751202,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-(2-phenylpropan-2-yl)-n-[4-(2-phenylpropan-2-yl)phenyl]aniline","10081-67-1","DTXSID0027721",9.246,405.6,"0.95"," ",0,0.9972,3.09e-08,NA,405.6,9.246,3.09e-08,NA,0,1.43878890736062,TRUE,1.43878890736062,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-(hexyloxy)phenol","18979-55-0","DTXSID4048195",3.355,194.3," ","9.93",83.6,0,0.00077,NA,194.3,3.355,0.00077,NA,83.6,66.9713977226358,FALSE,83.6,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-aminobenzoic acid","150-13-0","DTXSID6024466",0.8241,137.1,"2.69","4.77",0,0.9409,0.766,NA,137.1,0.8241,0.766,NA,0,4.10041972198765,TRUE,4.10041972198765,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-anilinophenol","122-37-2","DTXSID5037739",2.822,185.2,"2.17","9.97",75.1,0,0.0582,NA,185.2,2.822,0.0582,NA,75.1,31.5359024121497,FALSE,75.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-butylaniline","104-13-2","DTXSID8021856",3.048,149.2,"4.91"," ",26.4,0,0.0599,NA,149.2,3.048,0.0599,NA,26.4,23.9648310046765,FALSE,26.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-butyloxyaniline","4344-55-2","DTXSID4048199",1.459,165.2,"5.17"," ",28.4,0,0.165,NA,165.2,1.459,0.165,NA,28.4,20.5591989488317,FALSE,28.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-butylphenol","1638-22-8","DTXSID3047425",3.647,150.2," ","10.3",127,0,0.0358,NA,150.2,3.647,0.0358,NA,127,72.1909697782565,FALSE,127,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-chloro-1,2-diaminobenzene","95-83-0","DTXSID5020283",1.277,142.6,"3.6"," ",31.6,0,0.373,NA,142.6,1.277,0.373,NA,31.6,24.958545742633,FALSE,31.6,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-chloroanulline","106-47-8","DTXSID9020295",1.832,127.6,"3.49"," ",0,0.9529,0.264,NA,127.6,1.832,0.264,NA,0,8.67685577403313,TRUE,8.67685577403313,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-cumylphenol","599-64-4","DTXSID3022536",3.691,212.3," ","10.1",27.2,0,0.0231,NA,212.3,3.691,0.0231,NA,27.2,34.839918124475,FALSE,27.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-ethoxyaniline","156-43-4","DTXSID0025864",1.238,137.2,"5.13"," ",13.8,0,0.485,NA,137.2,1.238,0.485,NA,13.8,14.5869800393284,FALSE,13.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-heptylphenol","1987-50-4","DTXSID2037714",4.028,192.3," ","10.3",42.5,0,0.00365,NA,192.3,4.028,0.00365,NA,42.5,40.3267395538486,FALSE,42.5,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-hexylanilline","33228-45-4","DTXSID5040708",4.207,177.3,"4.82"," ",440,0,0.00695,NA,177.3,4.207,0.00695,NA,440,99.8877240961122,FALSE,440,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-hexyloxyanilline","39905-57-2","DTXSID4022288",3.635,193.3,"5.1"," ",79.3,0,0.0252,NA,193.3,3.635,0.0252,NA,79.3,53.4453582566273,FALSE,79.3,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-hydroxy-3-methoxybenzaldehyde","121-33-5","DTXSID0021969",1.193,152.1," ","7.81",234,0,0.322,NA,152.1,1.193,0.322,NA,234,51.3726607132088,FALSE,234,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-hydroxytamoxifen","68392-35-8","DTXSID3037094",5.454,387.5,"8.66","9.45",16,0,0.0153,NA,387.5,5.454,0.0153,NA,16,16.8191527605215,FALSE,16,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-methylbenzophenone","134-84-9","DTXSID9037741",3.306,196.2," "," ",118,0,0.0188,NA,196.2,3.306,0.0188,NA,118,56.7582000205452,FALSE,118,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-nitrophenol","100-02-7","DTXSID0021834",1.912,139.1," ","7.07",14,0.03442,0.141,NA,139.1,1.912,0.141,NA,14,20.2877788824586,FALSE,14,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-nitrosodiphenylamine","156-10-5","DTXSID1021031",3.043,198.2,"2.77"," ",839,0,0.123,NA,198.2,3.043,0.123,NA,839,94.9272648227682,FALSE,839,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-nonylphenol, branched","84852-15-3","DTXSID5029055",5.034,220.2," ","10.3",104,NA,1.41e-07,NA,220.2,5.034,1.41e-07,NA,104,67.5235190528375,FALSE,104,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-pentylaniline","33228-44-3","DTXSID0040707",3.39,163.3,"4.91"," ",18.2,0,0.0234,NA,163.3,3.39,0.0234,NA,18.2,26.6625905721032,FALSE,18.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-propylanilline","2696-84-6","DTXSID5048180",2.4,135.2,"4.91"," ",17.3,0,0.136,NA,135.2,2.4,0.136,NA,17.3,15.4726964850929,FALSE,17.3,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4-tert-butylaniline","769-92-6","DTXSID0048181",2.7,149.2,"4.82"," ",10.7,0,0.155,NA,149.2,2.7,0.155,NA,10.7,13.4268201309241,FALSE,10.7,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4'-(9h-fluorene-9,9-diyl)diphenol","3236-71-3","DTXSID5037731",3.674,350.4," ","9.57,10.2",22.4,0,1.24e-08,NA,350.4,3.674,1.24e-08,NA,22.4,24.7928537838257,FALSE,22.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4'-(isopropylidenebis(4,1-phenyleneoxy))dianiline","13080-86-9","DTXSID5051650",6.357,410.5,"4.6,4"," ",0,0.9996,2.48e-08,NA,410.5,6.357,2.48e-08,NA,0,25.3245038375858,TRUE,25.3245038375858,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4'-methylenebis(2,6-diethylaniline)","13680-35-8","DTXSID4048191",5.139,310.5,"4.3,3.51"," ",8.2,2e-05,0.00874,NA,310.5,5.139,0.00874,NA,8.2,12.8310005799687,FALSE,8.2,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4'-methylenedianiline","101-77-9","DTXSID6022422",1.589,198.3,"4.83,3.92"," ",3.37,0.00018,0.261,NA,198.3,1.589,0.261,NA,3.37,5.43632120628207,FALSE,3.37,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"4,4',4''-ethane-1,1,1-triyltriphenol","27955-94-8","DTXSID2037712",3.301,306.4," ","9.49,9.97,10.5",30.8,0,0.0141,NA,306.4,3.301,0.0141,NA,30.8,23.9621138013146,FALSE,30.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"5-amino-2-methylphenol","2835-95-2","DTXSID9024489",0.7676,123.2,"4.48","10.1",16,4e-05,0.604,NA,123.2,0.7676,0.604,NA,16,13.4847227300869,FALSE,16,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"5hpp-33","105624-86-0","DTXSID1046970",4.28,323.4," ","7.87",47,0,0.0415,NA,323.4,4.28,0.0415,NA,47,27.1000737404003,FALSE,47,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"6-thioguanine","154-42-7","DTXSID6023652",-0.06896,167.2,"2.6","9.96,13",0,0.4778,0.804,NA,167.2,-0.06896,0.804,NA,0,2.19930560556399,TRUE,2.19930560556399,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Acetophenone","98-86-2","DTXSID6021828",1.582,120.2," "," ",0,0.9833,0.326,NA,120.2,1.582,0.326,NA,0,9.60369836805439,TRUE,9.60369836805439,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Acetyl tributyl citrate","77-90-7","DTXSID2026446",4.366,402.5," "," ",261,0,0.00942,NA,402.5,4.366,0.00942,NA,261,89.7719225689601,FALSE,261,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Acibenzolar-s-methyl","135158-54-2","DTXSID1032519",3.098,210.3," "," ",863,0,0.0232,NA,210.3,3.098,0.0232,NA,863,129.501127666133,FALSE,863,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Adriamycin hydrochloride","25316-40-9","DTXSID3030636",1.473,580,"9.93","8,9.93,12.7,13.5,14.1",0,0.9996,0.157,NA,580,1.473,0.157,NA,0,6.63011125089354,TRUE,6.63011125089354,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Aldoxycarb","1646-88-4","DTXSID6023862",-0.5679,222.3,"0.67","13.6",0,0.9986,0.948,NA,222.3,-0.5679,0.948,NA,0,2.9409342126931,TRUE,2.9409342126931,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Allura red c.i.16035","25956-17-6","DTXSID4024436",2.328,496.4," ","-2.95,-2.38,11.8",0,0.9988,0.0137,NA,496.4,2.328,0.0137,NA,0,9.58581415113365,TRUE,9.58581415113365,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Amiodarone hydrochloride","19774-82-4","DTXSID7037185",2.244,681.8,"8.47"," ",4.537,NA,0,NA,681.8,2.244,0,NA,4.537,8.44999990930858,FALSE,4.537,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Apomorphine hydrochloride hydrate","41372-20-7","DTXSID0048185",0.1058,625.6,"7.72","9.26,12.7",17.4,8e-05,0.0723,NA,625.6,0.1058,0.0723,NA,17.4,8.14789140600465,FALSE,17.4,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Asulam","3337-71-1","DTXSID8023890",-0.2672,230.2,"2.02","3.03",0,0.2283,0.456,NA,230.2,-0.2672,0.456,NA,0,2.46641354857736,TRUE,2.46641354857736,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Auramine hydrochloride","2465-27-2","DTXSID9020114",0.5336,303.8,"10.5,3.78,3.07"," ",8.66,0,0.107,NA,303.8,0.5336,0.107,NA,8.66,8.95279196545324,FALSE,8.66,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Azamethiphos","35575-96-3","DTXSID9034818",1.05,324.7," "," ",429,0,0.553,NA,324.7,1.05,0.553,NA,429,34.6904706960509,FALSE,429,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Azathioprine","446-86-6","DTXSID4020119",0.101,277.3,"2.13","8.62",0,0.8394,0.32,NA,277.3,0.101,0.32,NA,0,4.37799407275109,TRUE,4.37799407275109,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Basic blue 7","2390-60-5","DTXSID5038888",2.876,514.2,"5.39,4.18"," ",3.21,0,1.56e-08,NA,514.2,2.876,1.56e-08,NA,3.21,5.13742095757414,FALSE,3.21,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Benzocaine","94-09-7","DTXSID8021804",1.86,165.2,"2.78"," ",132,0,0.338,NA,165.2,1.86,0.338,NA,132,32.1346324680159,FALSE,132,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Benzyl salicylate","118-58-1","DTXSID1024598",3.106,228.2," ","9.72",841,0,3.35e-08,NA,228.2,3.106,3.35e-08,NA,841,266.873129961497,FALSE,841,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Besonprodil","253450-09-8","DTXSID2047270",4.239,402.5,"7.86","9.38",5.31,0,0.0385,NA,402.5,4.239,0.0385,NA,5.31,11.6666519712877,FALSE,5.31,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Bicalutamide","90357-06-5","DTXSID2022678",3.477,430.4," ","12,13.8",0,0.9998,0.0323,NA,430.4,3.477,0.0323,NA,0,9.56890423103417,TRUE,9.56890423103417,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Biochanin a","491-80-5","DTXSID1022394",3.138,284.3," ","6.55,8.15",230,0,0.0203,NA,284.3,3.138,0.0203,NA,230,47.8637244056437,FALSE,230,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Bisdemethoxycurcumin","33171-05-0","DTXSID00872663",3.242,308.3," ","8.7,9.26,10",112,0,3.08e-08,NA,308.3,3.242,3.08e-08,NA,112,82.9880349467688,FALSE,112,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Bisphenol af","1478-61-1","DTXSID7037717",4.017,336.2," ","9.13,9.74",125,0,0.00685,NA,336.2,4.017,0.00685,NA,125,100.626349126456,FALSE,125,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Bispyribac-sodium","125401-92-5","DTXSID7034383",-1.027,452.4," ","2.94",0,0.9998,0.0106,NA,452.4,-1.027,0.0106,NA,0,6.40209962440338,TRUE,6.40209962440338,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Bromocresol green sodium salt","62625-32-5","DTXSID3044704",1.581,720," ","6.58,7.18",0,0.9912,0.00511,NA,720,1.581,0.00511,NA,0,24.2114660573905,TRUE,24.2114660573905,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Bromocriptine mesylate","22260-51-1","DTXSID6020197",0.6293,750.7,"6.71","9.69,11.5,15",178,0,0.00955,NA,750.7,0.6293,0.00955,NA,178,60.9436681760457,FALSE,178,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i. basic red 9 monohydrochloride","569-61-9","DTXSID1021247",-0.8487,323.8,"10.3,3.65,2.89"," ",3.23,0,0.235,NA,323.8,-0.8487,0.235,NA,3.23,4.79502325564229,FALSE,3.23,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i. disperse orange 37","13301-61-6","DTXSID9044538",3.178,392.2,"2.88"," ",0,0.9972,0.00145,NA,392.2,3.178,0.00145,NA,0,21.581245455267,TRUE,21.581245455267,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i. solvent orange 7","3118-97-6","DTXSID5040706",4.442,276.3,"0.54","11.8",0,0.9991,2.63e-08,NA,276.3,4.442,2.63e-08,NA,0,38.5492064356777,TRUE,38.5492064356777,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i. solvent red 49","509-34-2","DTXSID3041744",6.086,442.6,"4.61,4"," ",13.9,0,0.0456,NA,442.6,6.086,0.0456,NA,13.9,12.082264707679,FALSE,13.9,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C.i. solvent yellow 14","842-07-9","DTXSID4021135",3.866,248.3," ","11.8",0,0.999,0.00277,NA,248.3,3.866,0.00277,NA,0,40.5887691262043,TRUE,40.5887691262043,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"C8-18-alkydimethylbenzyl ammonium chlorides","63449-41-2","DTXSID1048122",3.16,276.3," "," ",63.1,0,0.0104,NA,276.3,3.16,0.0104,NA,63.1,32.3457534525862,FALSE,63.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Carabersat","184653-84-7","DTXSID6047319",3.204,357.4," ","12.7,13.4",0,0.9962,0.187,NA,357.4,3.204,0.187,NA,0,12.8483590267056,TRUE,12.8483590267056,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cariporide mesylate","159138-81-5","DTXSID3047344",0.5727,379.4,"3.71"," ",0,1,0.451,NA,379.4,0.5727,0.451,NA,0,4.00613385922451,TRUE,4.00613385922451,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Carminic acid","1260-17-9","DTXSID9022817",0.573,492.4," ","2.22,7.18,9.08,10.2,12.4,12.9",88.8,0.02146,3.85e-08,NA,492.4,0.573,3.85e-08,NA,88.8,33.7579422676557,FALSE,88.8,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Catechol","120-80-9","DTXSID3020257",0.8794,110.1," ","9.34,12.8",42.3,0,0.0268,NA,110.1,0.8794,0.0268,NA,42.3,24.981474251577,FALSE,42.3,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Chlorhexidine diacetate","56-95-1","DTXSID7032345",1.33,625.6,"10.5,9.92,8.22,7.63"," ",0,0.9974,0.00236,NA,625.6,1.33,0.00236,NA,0,10.0215912857642,TRUE,10.0215912857642,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Chlorophacinone","3691-35-8","DTXSID2032348",4.064,374.8," ","4.33,14.6",0,0.9997,2.44e-08,NA,374.8,4.064,2.44e-08,NA,0,37.9917637310234,TRUE,37.9917637310234,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Chlorothalonil","1897-45-6","DTXSID0020319",2.976,265.9," "," ",0,0.9325,0.378,NA,265.9,2.976,0.378,NA,0,10.2286295251679,TRUE,10.2286295251679,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Chlorotrianisene","569-57-3","DTXSID1021299",5.725,380.9," "," ",0,0.9789,7.84e-07,NA,380.9,5.725,7.84e-07,NA,0,17.143744248205,TRUE,17.143744248205,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Chlorpromazine hydrochloride","69-09-0","DTXSID7024827",1.32,355.3,"9.2"," ",0,0.07764,0.0235,NA,355.3,1.32,0.0235,NA,0,9.24843369345279,TRUE,9.24843369345279,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Chrysin","480-40-0","DTXSID1022396",3.519,254.2," ","6.58,8.18",204,0,0.00263,NA,254.2,3.519,0.00263,NA,204,107.23476697545,FALSE,204,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cj-013610","249296-43-3","DTXSID2047272",0.4695,489.6,"6.65"," ",0,0.2558,0.0645,NA,489.6,0.4695,0.0645,NA,0,3.09696629040557,TRUE,3.09696629040557,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Clofibrate","637-07-0","DTXSID3020336",3.456,242.7," "," ",868,0,7.42e-08,NA,242.7,3.456,7.42e-08,NA,868,357.17943087739,FALSE,868,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Clomipramine hydrochloride","17321-77-6","DTXSID3042633",1.822,351.3,"9.2"," ",0,0.9771,0.041,NA,351.3,1.822,0.041,NA,0,14.6077587054976,TRUE,14.6077587054976,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Clopyralid","1702-17-6","DTXSID9029221",1.062,192," ","3.15",0,0.454,0.438,NA,192,1.062,0.438,NA,0,1.9936353692659,TRUE,1.9936353692659,"RF_imputed_chem.physical_and_invitro.data",21,0.000851138038202377,3.51560440528298,"example.toxcast",NA,NA,NA,NA,NA
"Clopyralid-olamine","57754-85-5","DTXSID6034265",1.453,253.1," ","3.15",0,0.9996,0.464,NA,253.1,1.453,0.464,NA,0,3.04126885947496,TRUE,3.04126885947496,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Clotrimazole","23593-75-1","DTXSID7029871",4.8,344.8,"6.26"," ",77.1,0,0.00953,NA,344.8,4.8,0.00953,NA,77.1,48.7962841429098,FALSE,77.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Corticosterone","50-22-6","DTXSID6022474",1.942,346.5," ","13.9",12.1,0,0.137,NA,346.5,1.942,0.137,NA,12.1,8.90284302792312,FALSE,12.1,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cp-544439","230954-09-3","DTXSID8047266",2.383,410.4," ","8.67,10.3",2.27,0,0.145,NA,410.4,2.383,0.145,NA,2.27,4.61826303883754,FALSE,2.27,"httk_measured",0,1,1,"default_1uM",NA,NA,NA,NA,NA
"Cp-634384","290352-28-2","DTXSID7047306",3.337,341.4," ","2.44,10.1",0,0.9631,0.0126,NA,341.4,3.337,0.0126,NA,0,20.3499904829294,TRUE,20.3499904829294,"RF_imputed_chem.physical_and_invitro.data",0,1,1,"default_1uM",NA,NA,NA,NA,NA
